Id,SalePrice
1461,124111.21877125738
1462,158258.89326171018
1463,188792.18566349286
1464,199339.86886886175
1465,194494.01950863397
1466,172233.51342219452
1467,176261.32595165417
1468,162485.02007293468
1469,192054.59644552966
1470,119349.20045816187
1471,189826.11125850718
1472,98994.34472283974
1473,95554.54281820216
1474,142903.61669574524
1475,110164.6578070558
1476,356602.1257727292
1477,248533.6890883259
1478,285921.262113222
1479,278831.0010293345
1480,496374.6318142884
1481,333473.07870605326
1482,210509.3993524771
1483,177176.33592646383
1484,163302.77891596928
1485,185273.75734627148
1486,192665.34068655744
1487,309197.3183902369
1488,237550.1269504604
1489,195366.79402862675
1490,244062.2935646665
1491,195445.6255342727
1492,94022.850787855
1493,190269.21230362027
1494,285688.10811493575
1495,286830.38871088927
1496,234939.90197215157
1497,184318.4772167072
1498,174067.70402782006
1499,165630.9708306627
1500,154572.31068015346
1501,178382.88227316315
1502,141685.91552838034
1503,283185.03746081673
1504,240810.5984434988
1505,231462.97731826693
1506,188814.72602346406
1507,259443.81095858623
1508,209677.685243147
1509,150204.78529766772
1510,146842.83972739687
1511,156967.75485585866
1512,174562.16408146312
1513,153573.6925851213
1514,162570.6510525995
1515,192860.75022547942
1516,155714.82511835633
1517,170154.43190311574
1518,129301.68421032565
1519,214625.24306987197
1520,129458.62675757243
1521,133630.2300643635
1522,173704.94541815843
1523,116701.45336716287
1524,129398.40809905964
1525,124151.91943199537
1526,111671.57783822477
1527,107198.34060264067
1528,130082.36281688744
1529,153932.97433562172
1530,183764.62132611446
1531,106982.89904415714
1532,91267.57835266548
1533,151929.21471613052
1534,126625.24117401651
1535,146476.25358673016
1536,109904.41843439531
1537,62037.57211068239
1538,143457.67995390674
1539,194533.1205601942
1540,90723.96097475573
1541,143638.93775518704
1542,139141.25015486553
1543,184392.28518328187
1544,87723.07852016964
1545,121050.40156455923
1546,134750.67164828273
1547,133819.40271909273
1548,137502.54691031287
1549,121605.62112945068
1550,135995.91893904036
1551,106190.95959826853
1552,142435.3513675297
1553,151117.944885922
1554,118163.2238222037
1555,165405.5513564915
1556,83364.05037424566
1557,107698.0783471852
1558,99432.00159528144
1559,62708.18436351376
1560,128938.85330064737
1561,117704.06836931861
1562,130831.15298476843
1563,122898.3476184163
1564,152181.86510144192
