Id,SalePrice
1461,124977.47105752093
1462,159517.73772748554
1463,189423.12585199982
1464,201286.25993055422
1465,195645.5736248956
1466,172245.01733769785
1467,177007.92271639575
1468,162794.94574159014
1469,192141.6543222872
1470,119513.61685785298
1471,189073.15487588354
1472,99748.59795744608
1473,96836.3780103887
1474,142230.06187313428
1475,110365.68228555436
1476,352999.4070376637
1477,249780.84652305208
1478,287225.91500319773
1479,279062.8427443849
1480,501801.9113266852
1481,337202.49594726757
1482,210781.22360084593
1483,178516.2903479858
1484,162980.74737043073
1485,185778.1914213086
1486,192616.55069013315
1487,310660.92890033126
1488,235188.0635780616
1489,198338.33294953135
1490,246817.80456421833
1491,195846.80963304927
1492,95017.36251812297
1493,190934.28183663072
1494,287586.59687852935
1495,288092.11581726855
1496,236759.40103000178
1497,185380.47472519588
1498,174366.54784845407
1499,165865.52047817022
1500,154729.26971570624
1501,179614.49749633274
1502,140574.58876207573
1503,281890.18059822824
1504,242229.0875998448
1505,231690.95848366496
1506,190508.30383730077
1507,260254.44209683934
1508,211057.54030340092
1509,149291.20490504993
1510,148077.36054255653
1511,157727.55877965913
1512,175000.19690561394
1513,154253.00149194297
1514,163391.2349786349
1515,193331.05955953212
1516,156111.86345852344
1517,169884.81910442503
1518,128194.23669207722
1519,216165.41843943307
1520,128342.86204663712
1521,134134.98855225576
1522,173665.9877821994
1523,116204.96281341561
1524,128411.26024472267
1525,124123.02534438352
1526,110987.69533575667
1527,108078.7150495295
1528,129215.87162533356
1529,155191.31038079716
1530,186444.39372543275
1531,108659.52358566411
1532,92494.48516320022
1533,152872.63353348683
1534,126456.20125094298
1535,144663.37334539127
1536,110008.80051060503
1537,63342.67620735021
1538,141739.88060778056
1539,195597.6141606626
1540,90811.50432776204
1541,142891.94975011246
1542,138177.51461118626
1543,184913.51360535543
1544,87460.24130916633
1545,120304.55856533852
1546,134627.12769397735
1547,133679.77658929004
1548,137076.96312505304
1549,121237.54122735246
1550,136602.36648518086
1551,104780.51527012089
1552,141659.10866748952
1553,151356.90878896898
1554,117601.17685792383
1555,165388.8051579256
1556,81977.44757685652
1557,108826.40820021812
1558,97711.92634260398
1559,62854.56926943076
1560,128237.08484673664
1561,117444.48771587104
1562,130436.31625791009
1563,123420.7045019143
1564,150921.2685903648
1565,152829.39135239617
1566,242708.07481691154
1567,79313.2545604654
1568,243143.28701726123
1569,132611.4911566311
1570,130649.21036387466
1571,111358.78308727677
1572,142712.59055953982
1573,234630.92104228406
1574,121114.73874021976
1575,227815.9026946324
1576,248201.14760508528
1577,181129.24521218686
1578,141450.2168344604
1579,148746.0547336397
1580,193918.38164977953
1581,156456.7396825377
1582,128261.05725179671
1583,298455.2329106414
1584,216263.0111273298
1585,137594.06211573802
