Id,SalePrice
1461,122120.59093578492
1462,155464.61130813533
1463,188642.21034312004
1464,193679.01434565883
1465,190508.7031413803
1466,172030.81586370687
1467,173849.3409595143
1468,161872.70473381053
1469,190597.5061328576
1470,118989.02803026528
1471,191179.43042759152
1472,94433.62617376656
1473,91096.7388541172
1474,145271.84339700834
1475,108522.72481861839
1476,355668.16293409764
1477,247006.42473126308
1478,277300.7326148906
1479,276775.54280510073
1480,466732.1675707249
1481,319374.3717447735
1482,211154.28294173302
1483,172910.3585108251
1484,163306.1451486186
1485,184697.5645298697
1486,192628.00343976155
1487,303453.38669170014
1488,245011.28922211513
1489,185480.52100969883
1490,236248.2180897579
1491,191405.50392008806
1492,91861.65855320943
1493,190981.8110573585
1494,274063.190541435
1495,280014.17592534196
1496,227891.64688266892
1497,186920.7837688007
1498,173150.68637184816
1499,163766.73861879035
1500,156691.4817985607
1501,175767.7060048684
1502,143628.41325784885
1503,282214.0944470465
1504,235809.5756157164
1505,229431.52169800975
1506,186768.87537402363
1507,253769.67660532464
1508,208642.80468427576
1509,154094.07857338528
1510,142551.02762988204
1511,154214.53671314847
1512,173902.10206688926
1513,154033.95662590818
1514,160136.5458670338
1515,190627.28345454627
1516,155288.94006593266
1517,172672.7860334549
1518,131996.11829747743
1519,209522.90993595886
1520,132787.69716617634
1521,130931.4309352299
1522,173607.6045957924
1523,118044.48504764639
1524,132067.04785169192
1525,126276.73783534608
1526,114418.59172963405
1527,102726.91946355019
1528,130380.81213185976
1529,151845.4716062581
1530,174546.6589554104
1531,100867.6700196151
1532,89571.92882908558
1533,150930.8473470983
1534,123449.62178070951
1535,153256.3259038751
1536,111235.42494022861
1537,60231.19489524827
1538,147672.78550223584
1539,190993.18765153593
1540,93127.40062506545
1541,145980.38203405548
1542,139445.75315940112
1543,182152.2882510539
1544,89066.72808752139
1545,122009.61993798173
1546,135084.39216665734
1547,134451.1232105981
1548,138634.8233601716
1549,123020.7193020265
1550,134331.91860025853
1551,110788.69975914282
1552,143694.80929358042
1553,152964.4358284583
1554,119326.63816521347
1555,163766.73861879035
1556,88507.69635505731
1557,102726.91946355019
1558,106719.95332805769
1559,60231.19489524827
1560,129131.3760528782
1561,118325.16416305928
1562,132587.22111154255
1563,121335.54019717532
1564,155279.730067077
1565,154372.7777919127
1566,244469.3018656561
1567,60231.19489524827
1568,242484.04873273533
1569,127165.14977589599
1570,132990.07872306518
1571,118210.06377561507
1572,142386.5888649314
1573,241998.17768530632
1574,123778.11720301415
1575,225682.73255130564
1576,259479.79736372273
1577,172910.3585108251
1578,142175.87032897215
1579,151678.73382994218
1580,192248.71437839928
1581,157678.49766268153
1582,129099.77517120895
1583,323046.4145032578
1584,219453.05521442532
1585,142361.1393813404
1586,55072.87695205632
1587,99924.20899578009
1588,156722.36185806865
1589,98802.50986365687
1590,132243.31279295098
1591,90650.74625329881
1592,109186.4149052415
1593,115660.19211768014
1594,136486.91143487341
1595,108866.05439812603
1596,219453.05521442532
1597,182219.81070428778
1598,222114.30119678078
1599,172298.5085635298
1600,161125.95947550688
1601,60231.19489524827
1602,121156.36572811924
1603,66821.55812446956
1604,254802.53314027737
1605,241998.17768530632
1606,169922.25056553938
1607,172306.72806933243
1608,209717.1946062654
1609,172914.25590646482
1610,154313.54320680455
1611,135398.09419370725
1612,169922.25056553938
1613,171007.4987043994
1614,128394.03326326549
1615,87447.86905046953
1616,77261.21397288605
1617,93399.37148470135
1618,131170.6857334907
1619,142041.48971350264
1620,165334.7175931221
1621,141032.78375449384
1622,129644.8083088186
1623,266813.4503304346
1624,225086.6372385803
1625,124940.34275986778
1626,172393.09821683812
1627,190332.33803899414
1628,298376.3865133203
1629,172910.3585108251
1630,386654.7688139719
1631,218073.46252559233
1632,239834.6448313283
1633,174375.63629948895
1634,185697.83011094356
1635,172030.81586370687
1636,151982.36412288755
1637,210497.23187267
1638,174284.51592331156
1639,174144.90452148858
1640,253769.67660532464
1641,175307.79047859297
1642,236976.87203702118
1643,217718.86226938397
1644,242474.4906322811
1645,206113.1333025567
1646,157714.23839360953
1647,156916.5373878068
1648,133231.54575564558
1649,141494.0835921218
1650,117095.0497086942
1651,123636.7005877313
1652,106719.95332805769
1653,95021.30133049349
1654,146116.85051299143
1655,132496.97088807376
1656,147055.9167162775
1657,150620.1623617808
1658,145524.2328481402
1659,124175.83326189086
1660,155464.61130813533
1661,466732.1675707249
1662,466732.1675707249
1663,355668.16293409764
1664,466732.1675707249
1665,298376.3865133203
1666,314742.17017611314
1667,403613.9248570893
1668,319374.3717447735
1669,275739.9769544066
1670,319374.3717447735
1671,274497.54479700956
1672,466732.1675707249
1673,298376.3865133203
1674,235989.01556874393
1675,208604.12889161328
1676,194152.60487828567
1677,231403.63479638437
1678,466732.1675707249
1679,466732.1675707249
1680,319374.3717447735
1681,242770.75672284802
1682,308920.43754414143
1683,181610.81902633118
1684,176716.20767883502
1685,174375.63629948895
1686,173902.10206688926
1687,174290.45798888858
1688,190912.36621135398
1689,190602.7436367665
1690,189907.1661397913
1691,174149.4063788106
1692,266462.22959544795
1693,162179.4688909491
1694,172910.3585108251
1695,166292.4884585407
1696,285707.65008007275
1697,170876.57613863048
1698,355668.16293409764
1699,308920.43754414143
1700,255389.87144961147
1701,266761.99898807384
1702,244520.648588063
1703,255798.60119963138
1704,280014.17592534196
1705,235053.11895960453
1706,466732.1675707249
1707,203906.40817159924
1708,197285.19540198424
1709,261961.2207251129
1710,222348.78755711426
1711,278510.64860651334
1712,246721.0894501892
1713,301139.7697276425
1714,232421.20338718875
1715,204470.77254102004
1716,172399.10487009655
1717,174653.776777536
1718,144648.73134904492
1719,209434.2565951225
1720,241313.4076528365
1721,159680.30333852337
1722,130140.80913920618
1723,156623.501289849
1724,205534.04575271287
1725,242770.75672284802
1726,174144.90452148858
1727,154782.6850383593
1728,168511.15441682207
1729,167605.17789896097
1730,155248.3384314951
1731,124334.58020777692
1732,134668.26831031224
1733,117447.67570475831
1734,129555.172174422
1735,122500.1156968701
1736,107804.7411367128
1737,322423.6725491898
1738,257986.14273727167
1739,263441.6967320609
1740,221484.35169871728
1741,189627.4431245303
1742,168810.51181907143
1743,175631.13548319205
1744,336153.0720673507
1745,225086.6372385803
1746,187357.85930372958
1747,208046.8524471289
1748,225682.73255130564
1749,141557.32146299834
1750,126705.16395632451
1751,244809.4699684291
1752,120759.59582605491
1753,151293.77104470393
1754,190270.64888683887
1755,165737.5375868696
1756,130541.78834943635
1757,119886.59860783683
1758,144648.38109448954
1759,160285.9123553944
1760,166671.7716520239
1761,152115.41778222303
1762,186920.7837688007
1763,176076.0604689112
1764,117649.04355468276
1765,167175.65906842987
1766,179781.7745869149
1767,238363.71396698616
1768,144541.30738994764
1769,173429.2578299528
1770,146320.73553376328
1771,126548.31067546418
1772,133855.03124433028
1773,120659.18928928344
1774,141375.1257420945
1775,136394.103238556
1776,130545.9026820938
1777,106419.9040871188
1778,143336.36693620755
1779,126986.534606158
1780,171179.00807475485
1781,131451.15384116917
1782,90628.41177728095
1783,145068.3739413457
1784,107741.6950790824
1785,123369.64690147541
1786,131937.55315441574
1787,158340.03316528772
1788,60231.19489524827
1789,93714.35333921955
1790,95924.05290907482
1791,185206.7186961718
1792,156478.05405985494
1793,128998.19613063087
1794,158326.21782597917
1795,139813.9728755511
1796,125638.20079417175
1797,110458.5566365571
1798,119829.23276998247
1799,115791.57100072304
1800,123721.57951138813
1801,133347.91337152294
1802,125675.64758167231
1803,150517.99510360224
1804,140511.60875095768
1805,132881.12286199274
1806,127337.81126474107
1807,132201.78396971207
1808,129629.64862188735
1809,126593.47513482017
1810,147243.34374278111
1811,77682.6383546325
1812,96519.97941348507
1813,127922.5907582088
1814,91861.65855320943
1815,60231.19489524827
1816,106719.95332805769
1817,110309.2013307106
1818,150971.45320716384
1819,126973.12973765997
1820,60231.19489524827
1821,104163.99580227079
1822,157714.23839360953
1823,60231.19489524827
1824,122766.60103199419
1825,138955.2219627457
1826,102891.89892271518
1827,106719.95332805769
1828,139436.92816898174
1829,125326.78774130765
1830,153621.6337458435
1831,154653.21254130956
1832,75693.96092399163
1833,149315.6241099477
1834,121767.051562854
1835,133459.76127157424
1836,136381.85766920584
1837,100931.81000556442
1838,135413.54599894778
1839,97875.16444908238
1840,142538.0729553086
1841,140768.34350340435
1842,84572.48002748669
1843,132748.09291461506
1844,140234.27952582983
1845,145540.68811163047
1846,159919.26529811873
1847,166931.41814243136
1848,60231.19489524827
1849,111981.90189436075
1850,122782.47240778913
1851,156540.1258800282
1852,122044.47878747777
1853,130767.54265473173
1854,170588.82803495644
1855,153943.19813937094
1856,233926.36919683922
1857,148546.82153943632
1858,144406.94552944653
1859,114807.04551664405
1860,142593.14794337834
1861,114807.04551664405
1862,319427.0043663263
1863,298876.7331597129
1864,298876.7331597129
1865,319374.3717447735
1866,314742.17017611314
1867,219453.05521442532
1868,278487.8991021362
1869,201948.3012433097
1870,218073.46252559233
1871,239834.6448313283
1872,176574.03162762042
1873,266462.22959544795
1874,155416.44944183188
1875,203038.95081153556
1876,205410.0702728184
1877,213362.83647843893
1878,206939.44095082214
1879,133288.32293584142
1880,132983.06396239638
1881,266462.22959544795
1882,239834.6448313283
1883,179191.62637277058
1884,208857.1106812689
1885,244809.4699684291
1886,277300.7326148906
1887,214484.78229800606
1888,261417.21332602034
1889,175874.40914770443
1890,120448.35526167114
1891,129455.9219288306
1892,100238.05431294107
1893,132101.5746485539
1894,133238.61431621955
1895,131797.87434435016
1896,125826.4950902761
1897,119669.50659160494
1898,123991.62570404122
1899,149277.3860333016
1900,155249.45256142228
1901,174956.46723222747
1902,161975.56737996908
1903,200479.49390603296
1904,143734.7592399373
1905,190857.31112899352
1906,151857.49526917978
1907,213362.83647843893
1908,102726.91946355019
1909,131170.6857334907
1910,123778.11720301415
1911,230316.3871472909
1912,335119.05818742194
1913,137184.71774643866
1914,60231.19489524827
1915,293600.0696594477
1916,60231.19489524827
1917,245402.8554153438
1918,141720.48953865177
1919,173611.5177072525
1920,158993.2280501043
1921,450854.3601280334
1922,293658.25252841134
1923,239581.30059702156
1924,233689.17006927304
1925,198402.94356994607
1926,418166.66182309977
1927,131414.9769488266
1928,156892.0495003434
1929,132675.24031175137
1930,130388.98590938278
1931,146585.19003978558
1932,145610.22341497784
1933,181253.56589548205
1934,174149.4063788106
1935,172888.05507831284
1936,188742.96809735807
1937,171021.21504883785
1938,172283.42943732897
1939,211683.90828256393
1940,181610.81902633118
1941,171772.4400699624
