Id,SalePrice
1461,122059.3359375
1462,155178.5625
1463,185997.765625
1464,195917.5625
1465,193105.40625
1466,172382.515625
1467,175189.1875
1468,161651.015625
1469,193105.40625
1470,118942.0859375
1471,191986.578125
1472,100035.2109375
1473,94030.4453125
1474,143678.640625
1475,110868.4765625
1476,374348.75
1477,244240.875
1478,288453.40625
1479,279804.53125
1480,500689.78125
1481,330167.8125
1482,208596.0
1483,175189.1875
1484,164802.21875
1485,183495.921875
1486,192930.359375
1487,308111.0625
1488,241111.921875
1489,191385.875
1490,239017.3125
1491,197613.546875
1492,91542.984375
1493,186452.953125
1494,288453.40625
1495,287758.53125
1496,233497.15625
1497,176760.171875
1498,173590.109375
1499,166400.625
1500,151720.65625
1501,175250.515625
1502,144929.609375
1503,290198.625
1504,239191.984375
1505,232430.515625
1506,182957.203125
1507,261335.0
1508,204273.234375
1509,150578.859375
1510,145373.546875
1511,156175.21875
1512,173178.0625
1513,149943.3125
1514,161175.359375
1515,192899.4375
1516,154287.859375
1517,168894.265625
1518,131775.328125
1519,212540.078125
1520,131336.453125
1521,133973.484375
1522,173984.078125
1523,117675.3671875
1524,131336.453125
1525,122161.9296875
1526,112116.015625
1527,107561.34375
1528,133827.53125
1529,150148.234375
1530,180476.96875
1531,105273.875
1532,87237.65625
1533,148524.953125
1534,130589.703125
1535,148156.28125
1536,108086.2890625
1537,57753.4609375
1538,147258.96875
1539,193105.40625
1540,87911.984375
1541,144783.4375
1542,143334.171875
1543,184199.875
1544,87606.0
1545,123571.7734375
1546,134993.484375
1547,133839.265625
1548,138356.328125
1549,121908.21875
1550,134829.828125
1551,108175.2890625
1552,144798.359375
1553,148156.28125
1554,119622.6953125
1555,167122.5
1556,84691.2109375
1557,107403.6953125
1558,100171.0625
1559,64502.04296875
1560,132021.25
1561,118294.34375
1562,130917.65625
1563,122023.484375
1564,154966.78125
1565,149697.421875
1566,243849.40625
1567,77010.7890625
1568,242875.328125
1569,131679.34375
1570,131250.0625
1571,114971.984375
1572,144210.734375
1573,239191.984375
1574,121696.2265625
1575,226928.046875
1576,250819.84375
1577,174670.359375
1578,143626.3125
1579,149943.3125
1580,197779.65625
1581,155178.5625
1582,131529.625
1583,312729.8125
1584,216416.265625
1585,140916.296875
1586,61142.0390625
1587,103011.96875
1588,156582.953125
1589,101368.390625
1590,132734.921875
1591,92942.484375
1592,111795.0625
1593,119972.296875
1594,138757.25
1595,114003.3046875
1596,216230.796875
1597,187976.453125
1598,226729.90625
1599,171769.421875
1600,157315.625
1601,60921.09375
1602,123228.015625
1603,73273.03125
1604,261730.828125
1605,239940.90625
1606,171243.40625
1607,171844.453125
1608,212260.125
1609,175476.296875
1610,149943.3125
1611,138148.546875
1612,169214.453125
1613,171803.8125
1614,127795.1953125
1615,88181.6953125
1616,82898.171875
1617,87297.9140625
1618,131336.453125
1619,142728.796875
1620,171434.25
1621,135562.6875
1622,130392.328125
1623,258299.21875
1624,220795.859375
1625,122740.21875
1626,171207.46875
1627,197027.921875
1628,289584.03125
1629,175189.1875
1630,383070.5625
1631,214518.40625
1632,241335.515625
1633,173489.984375
1634,185166.828125
1635,171625.640625
1636,148304.859375
1637,204952.5
1638,176061.984375
1639,180646.0625
1640,254374.921875
1641,176088.515625
1642,242643.34375
1643,215175.5
1644,243488.515625
1645,205148.4375
1646,155178.5625
1647,155178.5625
1648,132673.40625
1649,143334.171875
1650,118099.3359375
1651,121483.7890625
1652,100746.6640625
1653,97983.5546875
1654,143678.640625
1655,133879.484375
1656,141304.0
1657,146754.8125
1658,144557.3125
1659,122540.3359375
1660,155178.5625
1661,488400.0625
1662,409348.71875
1663,384385.03125
1664,500689.78125
1665,305336.0
1666,310154.40625
1667,385987.03125
1668,332365.03125
1669,302610.15625
1670,325592.25
1671,276383.0625
1672,436029.28125
1673,308932.28125
1674,240668.078125
1675,205148.4375
1676,193105.40625
1677,228303.640625
1678,500689.78125
1679,405210.59375
1680,315774.09375
1681,239191.984375
1682,315670.53125
1683,179814.84375
1684,175878.5625
1685,171616.15625
1686,172491.875
1687,173441.84375
1688,187321.46875
1689,193105.40625
1690,197027.921875
1691,175675.21875
1692,252234.140625
1693,169134.421875
